id,features,label
673,"{""user_id"": 1673, ""item_id"": 2673, ""age"": 36, ""income"": 48493, ""cate_id"": ""103"", ""brand"": ""BrandC"", ""gender"": ""M""}",0
674,"{""user_id"": 1674, ""item_id"": 2674, ""age"": 41, ""income"": 40233, ""cate_id"": ""102"", ""brand"": ""BrandC"", ""gender"": ""M""}",0
675,"{""user_id"": 1675, ""item_id"": 2675, ""age"": 32, ""income"": 106570, ""cate_id"": ""103"", ""brand"": ""BrandA"", ""gender"": ""M""}",0
676,"{""user_id"": 1676, ""item_id"": 2676, ""age"": 23, ""income"": 60973, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""F""}",1
677,"{""user_id"": 1677, ""item_id"": 2677, ""age"": 22, ""income"": 88237, ""cate_id"": ""103"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
678,"{""user_id"": 1678, ""item_id"": 2678, ""age"": 28, ""income"": 54134, ""cate_id"": ""103"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
679,"{""user_id"": 1679, ""item_id"": 2679, ""age"": 23, ""income"": 74520, ""cate_id"": ""101"", ""brand"": ""BrandD"", ""gender"": ""M""}",0
680,"{""user_id"": 1680, ""item_id"": 2680, ""age"": 31, ""income"": 61601, ""cate_id"": ""103"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
681,"{""user_id"": 1681, ""item_id"": 2681, ""age"": 42, ""income"": 59088, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""F""}",1
682,"{""user_id"": 1682, ""item_id"": 2682, ""age"": 36, ""income"": 66341, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""F""}",1
683,"{""user_id"": 1683, ""item_id"": 2683, ""age"": 41, ""income"": 34474, ""cate_id"": ""103"", ""brand"": ""BrandC"", ""gender"": ""F""}",1
684,"{""user_id"": 1684, ""item_id"": 2684, ""age"": 31, ""income"": 71910, ""cate_id"": ""102"", ""brand"": ""BrandD"", ""gender"": ""M""}",1
685,"{""user_id"": 1685, ""item_id"": 2685, ""age"": 28, ""income"": 39950, ""cate_id"": ""103"", ""brand"": ""BrandC"", ""gender"": ""F""}",1
686,"{""user_id"": 1686, ""item_id"": 2686, ""age"": 37, ""income"": 72643, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""M""}",1
687,"{""user_id"": 1687, ""item_id"": 2687, ""age"": 47, ""income"": 71653, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""M""}",0
688,"{""user_id"": 1688, ""item_id"": 2688, ""age"": 18, ""income"": 50131, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""M""}",0
689,"{""user_id"": 1689, ""item_id"": 2689, ""age"": 29, ""income"": 46565, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
690,"{""user_id"": 1690, ""item_id"": 2690, ""age"": 24, ""income"": 32759, ""cate_id"": ""103"", ""brand"": ""BrandC"", ""gender"": ""M""}",1
691,"{""user_id"": 1691, ""item_id"": 2691, ""age"": 58, ""income"": 46484, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""M""}",0
692,"{""user_id"": 1692, ""item_id"": 2692, ""age"": 38, ""income"": 57410, ""cate_id"": ""103"", ""brand"": ""BrandD"", ""gender"": ""M""}",0
693,"{""user_id"": 1693, ""item_id"": 2693, ""age"": 18, ""income"": 62330, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
694,"{""user_id"": 1694, ""item_id"": 2694, ""age"": 30, ""income"": 83786, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""F""}",1
695,"{""user_id"": 1695, ""item_id"": 2695, ""age"": 36, ""income"": 47718, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
696,"{""user_id"": 1696, ""item_id"": 2696, ""age"": 29, ""income"": 60831, ""cate_id"": ""101"", ""brand"": ""BrandD"", ""gender"": ""M""}",1
697,"{""user_id"": 1697, ""item_id"": 2697, ""age"": 29, ""income"": 46635, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
698,"{""user_id"": 1698, ""item_id"": 2698, ""age"": 34, ""income"": 44871, ""cate_id"": ""103"", ""brand"": ""BrandB"", ""gender"": ""F""}",0
699,"{""user_id"": 1699, ""item_id"": 2699, ""age"": 44, ""income"": 62622, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
700,"{""user_id"": 1700, ""item_id"": 2700, ""age"": 37, ""income"": 79634, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""F""}",0
701,"{""user_id"": 1701, ""item_id"": 2701, ""age"": 29, ""income"": 49219, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""M""}",0
702,"{""user_id"": 1702, ""item_id"": 2702, ""age"": 48, ""income"": 59816, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
703,"{""user_id"": 1703, ""item_id"": 2703, ""age"": 47, ""income"": 62579, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""M""}",1
704,"{""user_id"": 1704, ""item_id"": 2704, ""age"": 27, ""income"": 81483, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
705,"{""user_id"": 1705, ""item_id"": 2705, ""age"": 49, ""income"": 32741, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""M""}",0
706,"{""user_id"": 1706, ""item_id"": 2706, ""age"": 48, ""income"": 61987, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""F""}",0
707,"{""user_id"": 1707, ""item_id"": 2707, ""age"": 30, ""income"": 95173, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""M""}",0
708,"{""user_id"": 1708, ""item_id"": 2708, ""age"": 38, ""income"": 66022, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
709,"{""user_id"": 1709, ""item_id"": 2709, ""age"": 32, ""income"": 57695, ""cate_id"": ""103"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
710,"{""user_id"": 1710, ""item_id"": 2710, ""age"": 31, ""income"": 77413, ""cate_id"": ""102"", ""brand"": ""BrandC"", ""gender"": ""F""}",0
711,"{""user_id"": 1711, ""item_id"": 2711, ""age"": 32, ""income"": 39309, ""cate_id"": ""102"", ""brand"": ""BrandD"", ""gender"": ""M""}",0
712,"{""user_id"": 1712, ""item_id"": 2712, ""age"": 37, ""income"": 55168, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""F""}",1
713,"{""user_id"": 1713, ""item_id"": 2713, ""age"": 36, ""income"": 61039, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
714,"{""user_id"": 1714, ""item_id"": 2714, ""age"": 23, ""income"": 41712, ""cate_id"": ""102"", ""brand"": ""BrandD"", ""gender"": ""F""}",1
715,"{""user_id"": 1715, ""item_id"": 2715, ""age"": 37, ""income"": 56635, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
716,"{""user_id"": 1716, ""item_id"": 2716, ""age"": 44, ""income"": 58714, ""cate_id"": ""103"", ""brand"": ""BrandC"", ""gender"": ""M""}",1
717,"{""user_id"": 1717, ""item_id"": 2717, ""age"": 41, ""income"": 57742, ""cate_id"": ""103"", ""brand"": ""BrandB"", ""gender"": ""F""}",1
718,"{""user_id"": 1718, ""item_id"": 2718, ""age"": 24, ""income"": 51303, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""M""}",0
719,"{""user_id"": 1719, ""item_id"": 2719, ""age"": 24, ""income"": 83812, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
720,"{""user_id"": 1720, ""item_id"": 2720, ""age"": 41, ""income"": 62771, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""M""}",0
721,"{""user_id"": 1721, ""item_id"": 2721, ""age"": 37, ""income"": 83787, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""F""}",1
722,"{""user_id"": 1722, ""item_id"": 2722, ""age"": 28, ""income"": 45503, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""M""}",0
723,"{""user_id"": 1723, ""item_id"": 2723, ""age"": 37, ""income"": 77104, ""cate_id"": ""103"", ""brand"": ""BrandC"", ""gender"": ""F""}",0
724,"{""user_id"": 1724, ""item_id"": 2724, ""age"": 42, ""income"": 53330, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""F""}",0
725,"{""user_id"": 1725, ""item_id"": 2725, ""age"": 23, ""income"": 37322, ""cate_id"": ""103"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
726,"{""user_id"": 1726, ""item_id"": 2726, ""age"": 24, ""income"": 55541, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
727,"{""user_id"": 1727, ""item_id"": 2727, ""age"": 28, ""income"": 76695, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
728,"{""user_id"": 1728, ""item_id"": 2728, ""age"": 55, ""income"": 30000, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
729,"{""user_id"": 1729, ""item_id"": 2729, ""age"": 25, ""income"": 86414, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""F""}",0
730,"{""user_id"": 1730, ""item_id"": 2730, ""age"": 43, ""income"": 76801, ""cate_id"": ""103"", ""brand"": ""BrandC"", ""gender"": ""M""}",1
731,"{""user_id"": 1731, ""item_id"": 2731, ""age"": 32, ""income"": 74297, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
732,"{""user_id"": 1732, ""item_id"": 2732, ""age"": 26, ""income"": 52994, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""F""}",1
733,"{""user_id"": 1733, ""item_id"": 2733, ""age"": 37, ""income"": 50429, ""cate_id"": ""103"", ""brand"": ""BrandA"", ""gender"": ""F""}",0
734,"{""user_id"": 1734, ""item_id"": 2734, ""age"": 35, ""income"": 74909, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
735,"{""user_id"": 1735, ""item_id"": 2735, ""age"": 22, ""income"": 67281, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""F""}",1
736,"{""user_id"": 1736, ""item_id"": 2736, ""age"": 23, ""income"": 43200, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""F""}",0
737,"{""user_id"": 1737, ""item_id"": 2737, ""age"": 38, ""income"": 34591, ""cate_id"": ""103"", ""brand"": ""BrandA"", ""gender"": ""M""}",0
738,"{""user_id"": 1738, ""item_id"": 2738, ""age"": 38, ""income"": 75922, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""M""}",0
739,"{""user_id"": 1739, ""item_id"": 2739, ""age"": 33, ""income"": 91008, ""cate_id"": ""102"", ""brand"": ""BrandD"", ""gender"": ""M""}",1
740,"{""user_id"": 1740, ""item_id"": 2740, ""age"": 33, ""income"": 84708, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
741,"{""user_id"": 1741, ""item_id"": 2741, ""age"": 18, ""income"": 46523, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
742,"{""user_id"": 1742, ""item_id"": 2742, ""age"": 36, ""income"": 75459, ""cate_id"": ""102"", ""brand"": ""BrandC"", ""gender"": ""M""}",1
743,"{""user_id"": 1743, ""item_id"": 2743, ""age"": 44, ""income"": 64958, ""cate_id"": ""102"", ""brand"": ""BrandD"", ""gender"": ""F""}",1
744,"{""user_id"": 1744, ""item_id"": 2744, ""age"": 23, ""income"": 63367, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
745,"{""user_id"": 1745, ""item_id"": 2745, ""age"": 27, ""income"": 49723, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""M""}",0
746,"{""user_id"": 1746, ""item_id"": 2746, ""age"": 52, ""income"": 57720, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""F""}",0
747,"{""user_id"": 1747, ""item_id"": 2747, ""age"": 26, ""income"": 39687, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""M""}",0
748,"{""user_id"": 1748, ""item_id"": 2748, ""age"": 38, ""income"": 74708, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""M""}",0
749,"{""user_id"": 1749, ""item_id"": 2749, ""age"": 31, ""income"": 50014, ""cate_id"": ""102"", ""brand"": ""BrandC"", ""gender"": ""F""}",1
750,"{""user_id"": 1750, ""item_id"": 2750, ""age"": 41, ""income"": 81544, ""cate_id"": ""103"", ""brand"": ""BrandB"", ""gender"": ""M""}",0
751,"{""user_id"": 1751, ""item_id"": 2751, ""age"": 18, ""income"": 60082, ""cate_id"": ""103"", ""brand"": ""BrandD"", ""gender"": ""F""}",0
752,"{""user_id"": 1752, ""item_id"": 2752, ""age"": 62, ""income"": 76567, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
753,"{""user_id"": 1753, ""item_id"": 2753, ""age"": 35, ""income"": 84242, ""cate_id"": ""103"", ""brand"": ""BrandC"", ""gender"": ""M""}",1
754,"{""user_id"": 1754, ""item_id"": 2754, ""age"": 18, ""income"": 47212, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""M""}",0
755,"{""user_id"": 1755, ""item_id"": 2755, ""age"": 18, ""income"": 96297, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""M""}",0
756,"{""user_id"": 1756, ""item_id"": 2756, ""age"": 25, ""income"": 73566, ""cate_id"": ""103"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
757,"{""user_id"": 1757, ""item_id"": 2757, ""age"": 25, ""income"": 63967, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""F""}",1
758,"{""user_id"": 1758, ""item_id"": 2758, ""age"": 28, ""income"": 47252, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
759,"{""user_id"": 1759, ""item_id"": 2759, ""age"": 20, ""income"": 61735, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
760,"{""user_id"": 1760, ""item_id"": 2760, ""age"": 23, ""income"": 58285, ""cate_id"": ""101"", ""brand"": ""BrandD"", ""gender"": ""F""}",1
761,"{""user_id"": 1761, ""item_id"": 2761, ""age"": 34, ""income"": 58975, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
762,"{""user_id"": 1762, ""item_id"": 2762, ""age"": 18, ""income"": 61986, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
763,"{""user_id"": 1763, ""item_id"": 2763, ""age"": 36, ""income"": 69968, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
764,"{""user_id"": 1764, ""item_id"": 2764, ""age"": 36, ""income"": 52239, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
765,"{""user_id"": 1765, ""item_id"": 2765, ""age"": 38, ""income"": 52583, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""F""}",1
766,"{""user_id"": 1766, ""item_id"": 2766, ""age"": 25, ""income"": 54890, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
767,"{""user_id"": 1767, ""item_id"": 2767, ""age"": 25, ""income"": 30000, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""F""}",1
768,"{""user_id"": 1768, ""item_id"": 2768, ""age"": 37, ""income"": 70778, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""F""}",0
769,"{""user_id"": 1769, ""item_id"": 2769, ""age"": 34, ""income"": 40216, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""F""}",1
770,"{""user_id"": 1770, ""item_id"": 2770, ""age"": 32, ""income"": 70314, ""cate_id"": ""103"", ""brand"": ""BrandA"", ""gender"": ""M""}",0
771,"{""user_id"": 1771, ""item_id"": 2771, ""age"": 31, ""income"": 58292, ""cate_id"": ""103"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
772,"{""user_id"": 1772, ""item_id"": 2772, ""age"": 38, ""income"": 54278, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
773,"{""user_id"": 1773, ""item_id"": 2773, ""age"": 36, ""income"": 69395, ""cate_id"": ""103"", ""brand"": ""BrandD"", ""gender"": ""F""}",1
774,"{""user_id"": 1774, ""item_id"": 2774, ""age"": 21, ""income"": 36952, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""M""}",0
775,"{""user_id"": 1775, ""item_id"": 2775, ""age"": 31, ""income"": 65081, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
776,"{""user_id"": 1776, ""item_id"": 2776, ""age"": 29, ""income"": 47961, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
777,"{""user_id"": 1777, ""item_id"": 2777, ""age"": 50, ""income"": 84422, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""M""}",0
778,"{""user_id"": 1778, ""item_id"": 2778, ""age"": 43, ""income"": 52279, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
779,"{""user_id"": 1779, ""item_id"": 2779, ""age"": 19, ""income"": 46538, ""cate_id"": ""103"", ""brand"": ""BrandB"", ""gender"": ""F""}",1
780,"{""user_id"": 1780, ""item_id"": 2780, ""age"": 34, ""income"": 51853, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
781,"{""user_id"": 1781, ""item_id"": 2781, ""age"": 29, ""income"": 63659, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
782,"{""user_id"": 1782, ""item_id"": 2782, ""age"": 44, ""income"": 51094, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
783,"{""user_id"": 1783, ""item_id"": 2783, ""age"": 49, ""income"": 35527, ""cate_id"": ""103"", ""brand"": ""BrandA"", ""gender"": ""M""}",0
784,"{""user_id"": 1784, ""item_id"": 2784, ""age"": 43, ""income"": 68612, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""F""}",0
785,"{""user_id"": 1785, ""item_id"": 2785, ""age"": 45, ""income"": 87202, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""M""}",0
786,"{""user_id"": 1786, ""item_id"": 2786, ""age"": 31, ""income"": 57884, ""cate_id"": ""102"", ""brand"": ""BrandC"", ""gender"": ""M""}",0
787,"{""user_id"": 1787, ""item_id"": 2787, ""age"": 35, ""income"": 69831, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""F""}",1
788,"{""user_id"": 1788, ""item_id"": 2788, ""age"": 42, ""income"": 86151, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""F""}",1
789,"{""user_id"": 1789, ""item_id"": 2789, ""age"": 20, ""income"": 61536, ""cate_id"": ""102"", ""brand"": ""BrandC"", ""gender"": ""M""}",0
790,"{""user_id"": 1790, ""item_id"": 2790, ""age"": 24, ""income"": 57217, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
791,"{""user_id"": 1791, ""item_id"": 2791, ""age"": 37, ""income"": 63685, ""cate_id"": ""101"", ""brand"": ""BrandD"", ""gender"": ""M""}",1
792,"{""user_id"": 1792, ""item_id"": 2792, ""age"": 46, ""income"": 54654, ""cate_id"": ""101"", ""brand"": ""BrandD"", ""gender"": ""F""}",1
793,"{""user_id"": 1793, ""item_id"": 2793, ""age"": 25, ""income"": 30000, ""cate_id"": ""102"", ""brand"": ""BrandC"", ""gender"": ""M""}",1
794,"{""user_id"": 1794, ""item_id"": 2794, ""age"": 35, ""income"": 62274, ""cate_id"": ""102"", ""brand"": ""BrandD"", ""gender"": ""M""}",1
795,"{""user_id"": 1795, ""item_id"": 2795, ""age"": 50, ""income"": 62149, ""cate_id"": ""102"", ""brand"": ""BrandD"", ""gender"": ""F""}",0
796,"{""user_id"": 1796, ""item_id"": 2796, ""age"": 29, ""income"": 59423, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""M""}",0
797,"{""user_id"": 1797, ""item_id"": 2797, ""age"": 33, ""income"": 32252, ""cate_id"": ""103"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
798,"{""user_id"": 1798, ""item_id"": 2798, ""age"": 38, ""income"": 66369, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""M""}",0
799,"{""user_id"": 1799, ""item_id"": 2799, ""age"": 25, ""income"": 74288, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
800,"{""user_id"": 1800, ""item_id"": 2800, ""age"": 51, ""income"": 55873, ""cate_id"": ""103"", ""brand"": ""BrandA"", ""gender"": ""M""}",0
801,"{""user_id"": 1801, ""item_id"": 2801, ""age"": 24, ""income"": 74758, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""M""}",0
802,"{""user_id"": 1802, ""item_id"": 2802, ""age"": 42, ""income"": 40859, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""F""}",0
803,"{""user_id"": 1803, ""item_id"": 2803, ""age"": 32, ""income"": 61808, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
804,"{""user_id"": 1804, ""item_id"": 2804, ""age"": 31, ""income"": 58311, ""cate_id"": ""102"", ""brand"": ""BrandD"", ""gender"": ""M""}",1
805,"{""user_id"": 1805, ""item_id"": 2805, ""age"": 33, ""income"": 59938, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
806,"{""user_id"": 1806, ""item_id"": 2806, ""age"": 18, ""income"": 41649, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
807,"{""user_id"": 1807, ""item_id"": 2807, ""age"": 27, ""income"": 86835, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""M""}",0
808,"{""user_id"": 1808, ""item_id"": 2808, ""age"": 33, ""income"": 80083, ""cate_id"": ""103"", ""brand"": ""BrandB"", ""gender"": ""M""}",0
809,"{""user_id"": 1809, ""item_id"": 2809, ""age"": 35, ""income"": 37163, ""cate_id"": ""103"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
810,"{""user_id"": 1810, ""item_id"": 2810, ""age"": 42, ""income"": 74819, ""cate_id"": ""102"", ""brand"": ""BrandC"", ""gender"": ""F""}",1
811,"{""user_id"": 1811, ""item_id"": 2811, ""age"": 33, ""income"": 60145, ""cate_id"": ""102"", ""brand"": ""BrandC"", ""gender"": ""M""}",1
812,"{""user_id"": 1812, ""item_id"": 2812, ""age"": 27, ""income"": 36867, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
813,"{""user_id"": 1813, ""item_id"": 2813, ""age"": 20, ""income"": 69702, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
814,"{""user_id"": 1814, ""item_id"": 2814, ""age"": 22, ""income"": 61957, ""cate_id"": ""101"", ""brand"": ""BrandD"", ""gender"": ""F""}",0
815,"{""user_id"": 1815, ""item_id"": 2815, ""age"": 27, ""income"": 65585, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""F""}",1
816,"{""user_id"": 1816, ""item_id"": 2816, ""age"": 42, ""income"": 46807, ""cate_id"": ""101"", ""brand"": ""BrandD"", ""gender"": ""F""}",1
817,"{""user_id"": 1817, ""item_id"": 2817, ""age"": 38, ""income"": 75105, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
818,"{""user_id"": 1818, ""item_id"": 2818, ""age"": 19, ""income"": 46713, ""cate_id"": ""103"", ""brand"": ""BrandB"", ""gender"": ""M""}",0
819,"{""user_id"": 1819, ""item_id"": 2819, ""age"": 44, ""income"": 75866, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""M""}",1
820,"{""user_id"": 1820, ""item_id"": 2820, ""age"": 18, ""income"": 49190, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""M""}",0
821,"{""user_id"": 1821, ""item_id"": 2821, ""age"": 43, ""income"": 66118, ""cate_id"": ""102"", ""brand"": ""BrandD"", ""gender"": ""F""}",1
822,"{""user_id"": 1822, ""item_id"": 2822, ""age"": 33, ""income"": 43901, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""F""}",1
823,"{""user_id"": 1823, ""item_id"": 2823, ""age"": 37, ""income"": 49478, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
824,"{""user_id"": 1824, ""item_id"": 2824, ""age"": 34, ""income"": 63494, ""cate_id"": ""101"", ""brand"": ""BrandD"", ""gender"": ""F""}",0
825,"{""user_id"": 1825, ""item_id"": 2825, ""age"": 28, ""income"": 57326, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""M""}",0
826,"{""user_id"": 1826, ""item_id"": 2826, ""age"": 42, ""income"": 43450, ""cate_id"": ""103"", ""brand"": ""BrandB"", ""gender"": ""F""}",1
827,"{""user_id"": 1827, ""item_id"": 2827, ""age"": 39, ""income"": 59421, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""M""}",0
828,"{""user_id"": 1828, ""item_id"": 2828, ""age"": 46, ""income"": 72381, ""cate_id"": ""103"", ""brand"": ""BrandB"", ""gender"": ""F""}",0
829,"{""user_id"": 1829, ""item_id"": 2829, ""age"": 56, ""income"": 44134, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""F""}",0
830,"{""user_id"": 1830, ""item_id"": 2830, ""age"": 48, ""income"": 69577, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""F""}",1
831,"{""user_id"": 1831, ""item_id"": 2831, ""age"": 29, ""income"": 43885, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""F""}",0
832,"{""user_id"": 1832, ""item_id"": 2832, ""age"": 18, ""income"": 38668, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""F""}",1
833,"{""user_id"": 1833, ""item_id"": 2833, ""age"": 50, ""income"": 81078, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
834,"{""user_id"": 1834, ""item_id"": 2834, ""age"": 29, ""income"": 51463, ""cate_id"": ""103"", ""brand"": ""BrandB"", ""gender"": ""F""}",1
835,"{""user_id"": 1835, ""item_id"": 2835, ""age"": 18, ""income"": 88595, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
836,"{""user_id"": 1836, ""item_id"": 2836, ""age"": 28, ""income"": 70683, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
837,"{""user_id"": 1837, ""item_id"": 2837, ""age"": 36, ""income"": 71374, ""cate_id"": ""103"", ""brand"": ""BrandC"", ""gender"": ""M""}",0
838,"{""user_id"": 1838, ""item_id"": 2838, ""age"": 33, ""income"": 40856, ""cate_id"": ""103"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
839,"{""user_id"": 1839, ""item_id"": 2839, ""age"": 26, ""income"": 56491, ""cate_id"": ""103"", ""brand"": ""BrandC"", ""gender"": ""M""}",1
840,"{""user_id"": 1840, ""item_id"": 2840, ""age"": 28, ""income"": 50321, ""cate_id"": ""101"", ""brand"": ""BrandD"", ""gender"": ""M""}",1
